transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Revenue,Month
1925,298,R*** M*****,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-12-14,5,Card,0.15,R*****@gmail.com,******7586,successful,63750.0,2025-12
1926,305,Z****** C******,106,80000.0,Sofa,Furniture,offline,Delhi,2025-05-11,3,NetBanking,0.15,Z*****@outlook.com,******3696,successful,204000.0,2025-05
1927,122,S*** C***,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-23,5,NetBanking,0.35,S*****@yahoo.com,******8225,successful,4225.0,2025-07
1928,202,A***** R***,106,80000.0,Sofa,Furniture,offline,Delhi,2025-05-12,5,NetBanking,0.05,A*****@yahoo.com,******7299,successful,380000.0,2025-05
1929,197,G****** M****,106,80000.0,Sofa,Furniture,online,Mumbai,2025-11-09,1,UPI,0.2,G*****@gmail.com,******4137,successful,64000.0,2025-11
1930,120,M****** H*****,103,1300.0,Shirt,Clothing,online,Delhi,2026-02-27,5,Card,0.25,M*****@gmail.com,******5729,successful,4875.0,2026-02
1931,553,V******* D****,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-04,3,UPI,0.3,V*****@gmail.com,******9972,successful,31499.999999999996,2025-12
1932,429,M****** W****,106,80000.0,Sofa,Furniture,online,Delhi,2025-08-10,2,Card,0.05,M*****@gmail.com,******3250,successful,152000.0,2025-08
1934,184,K******** J****,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-05-18,2,UPI,0.1,K*****@yahoo.com,******1838,successful,117000.0,2025-05
1935,780,E******** M*****,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-05,4,Card,0.35,E*****@yahoo.com,******9798,successful,117000.0,2025-09
1936,776,E**** M****,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-04-01,2,Cash,0.15,E*****@gmail.com,******1731,successful,25500.0,2026-04
1937,446,S**** S****,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-02-05,1,Card,0.1,S*****@gmail.com,******0183,successful,45000.0,2025-02
1938,450,M****** M*******,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-28,2,Card,0.25,M*****@outlook.com,******4344,successful,75000.0,2025-07
1939,18,A****** A****,105,45000.0,Tv,Electronics,offline,Mumbai,2025-09-09,3,UPI,0.4,A*****@gmail.com,******8299,successful,81000.0,2025-09
1940,979,A** C*****,102,70000.0,Phone,Electronics,online,Hyderabad,2025-12-29,1,Cash,0.15,A*****@yahoo.com,******8168,successful,59500.0,2025-12
1941,32,S**** C******,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-02-27,2,UPI,0.25,S*****@gmail.com,******2910,successful,67500.0,2026-02
1942,832,C****** M*****,106,80000.0,Sofa,Furniture,online,Delhi,2026-02-26,1,Card,0.4,C*****@outlook.com,******8684,successful,48000.0,2026-02
1943,969,K**** W****,101,250000.0,Laptop,Electronics,offline,Chennai,2025-09-23,4,UPI,0.3,K*****@yahoo.com,******5957,successful,700000.0,2025-09
1944,120,M****** H*****,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-02-04,5,UPI,0.15,M*****@gmail.com,******5729,successful,191250.0,2026-02
1945,642,T*** M*******,102,70000.0,Phone,Electronics,online,Bangalore,2025-07-18,5,NetBanking,0.4,T*****@gmail.com,******6968,successful,210000.0,2025-07
1946,27,A***** S******,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-12-19,3,UPI,0.1,A*****@outlook.com,******5505,successful,175500.0,2025-12
1947,44,J*** S*******,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-03-06,3,Cash,0.4,J*****@outlook.com,******5526,successful,14400.0,2025-03
1948,232,J*** R***,105,45000.0,Tv,Electronics,offline,Chennai,2025-08-18,5,UPI,0.15,J*****@gmail.com,******5220,successful,191250.0,2025-08
1949,771,M****** G****,102,70000.0,Phone,Electronics,offline,Bangalore,2025-02-09,4,Card,0.35,M*****@yahoo.com,******0012,successful,182000.0,2025-02
1950,298,R*** M*****,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-07-06,1,UPI,0.25,R*****@gmail.com,******7586,successful,37500.0,2025-07
1951,126,M****** P***,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-23,2,Cash,0.3,M*****@gmail.com,******2576,successful,62999.99999999999,2025-08
1952,799,S******** D***,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-12-31,5,Card,0.4,S*****@gmail.com,******0744,successful,45000.0,2025-12
1953,445,S***** B***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-05-18,5,Cash,0.3,S*****@gmail.com,******6124,successful,227500.0,2025-05
1954,710,A**** M****,101,250000.0,Laptop,Electronics,online,Mumbai,2025-11-13,2,NetBanking,0.25,A*****@gmail.com,******1176,successful,375000.0,2025-11
1955,468,S**** W****,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-09-12,1,Card,0.35,S*****@yahoo.com,******6164,successful,32500.0,2025-09
1956,862,L*** S******,106,80000.0,Sofa,Furniture,offline,Chennai,2026-03-15,3,Cash,0.25,L*****@gmail.com,******0095,successful,180000.0,2026-03
1957,482,N******** M*****,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-08-06,4,Card,0.1,N*****@gmail.com,******3012,successful,162000.0,2025-08
1958,922,I***** W*****,101,250000.0,Laptop,Electronics,online,Bangalore,2025-12-20,1,NetBanking,0.4,I*****@gmail.com,******9837,successful,150000.0,2025-12
1959,219,A******** P*******,102,70000.0,Phone,Electronics,offline,Mumbai,2026-03-11,3,Cash,0.15,A*****@gmail.com,******9492,successful,178500.0,2026-03
1960,580,M******* W*****,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-08-02,2,NetBanking,0.3,M*****@yahoo.com,******7146,successful,91000.0,2025-08
1961,925,S**** A****,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-10-12,2,NetBanking,0.3,S*****@gmail.com,******7018,successful,11200.0,2025-10
1962,115,L**** G*****,101,250000.0,Laptop,Electronics,offline,Chennai,2025-09-28,1,Card,0.4,L*****@gmail.com,******1568,successful,150000.0,2025-09
1963,158,T****** M*******,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-03-31,1,Cash,0.1,T*****@gmail.com,******6316,successful,13500.0,2026-03
1964,663,H**** T***,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-02-19,3,NetBanking,0.15,H*****@outlook.com,******0835,successful,165750.0,2026-02
1965,643,S**** H*****,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-09-22,5,NetBanking,0.1,S*****@gmail.com,******9724,successful,225000.0,2025-09
1966,789,B**** W*****,102,70000.0,Phone,Electronics,online,Chennai,2025-09-07,1,Card,0.35,B*****@gmail.com,******8567,successful,45500.0,2025-09
1967,186,D*** G******,103,1300.0,Shirt,Clothing,offline,Chennai,2025-12-20,2,Cash,0.3,D*****@gmail.com,******0201,successful,1819.9999999999998,2025-12
1968,372,B****** G*****,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-01-27,1,NetBanking,0.35,B*****@gmail.com,******1702,successful,9750.0,2026-01
1969,332,J**** M*****,105,45000.0,Tv,Electronics,offline,Mumbai,2025-11-02,4,Cash,0.4,J*****@yahoo.com,******6896,successful,108000.0,2025-11
1970,361,D***** W*******,104,8000.0,Shoes,Clothing,offline,Delhi,2026-04-09,5,UPI,0.35,D*****@yahoo.com,******7366,successful,26000.0,2026-04
1971,974,P****** R********,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-10-04,5,UPI,0.35,P*****@yahoo.com,******9416,successful,211250.0,2025-10
1972,733,J****** L**,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-12,1,Cash,0.1,J*****@gmail.com,******6363,successful,225000.0,2025-11
1973,869,K****** H*****,102,70000.0,Phone,Electronics,online,Mumbai,2025-09-22,2,Card,0.2,K*****@yahoo.com,******3079,successful,112000.0,2025-09
1974,1,K**** P******,105,45000.0,Tv,Electronics,online,Hyderabad,2026-02-21,1,UPI,0.35,K*****@yahoo.com,******6363,successful,29250.0,2026-02
1975,132,R***** H*******,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-10-24,4,UPI,0.3,R*****@yahoo.com,******5967,successful,42000.0,2025-10
1976,848,E*** P*******,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-02-11,2,Card,0.1,E*****@gmail.com,******6213,successful,14400.0,2026-02
1977,22,J**** W******,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-09,4,UPI,0.05,J*****@gmail.com,******4842,successful,30400.0,2025-10
1978,316,J**** J*****,107,50000.0,Dining Table,Furniture,online,Delhi,2025-07-09,4,Card,0.25,J*****@gmail.com,******4613,successful,150000.0,2025-07
1979,470,J****** H*****,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-03-17,5,Cash,0.1,J*****@gmail.com,******5355,successful,1125000.0,2026-03
1980,627,N***** A****,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-06-13,1,Card,0.1,N*****@gmail.com,******1056,successful,13500.0,2025-06
1981,783,B****** G***,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-10-05,1,UPI,0.3,B*****@outlook.com,******3064,successful,909.9999999999999,2025-10
1982,296,K******** F******,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-03-18,1,UPI,0.3,K*****@yahoo.com,******6097,successful,45500.0,2026-03
1983,53,J*** B******,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-09-09,2,UPI,0.25,J*****@outlook.com,******8917,successful,120000.0,2025-09
1984,776,E**** M****,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-01,5,Card,0.35,E*****@gmail.com,******1731,successful,162500.0,2026-02
1985,294,J**** M*****,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-05-25,3,NetBanking,0.05,J*****@gmail.com,******7809,successful,712500.0,2025-05
1986,388,D***** W*****,102,70000.0,Phone,Electronics,online,Bangalore,2025-04-29,1,Card,0.4,D*****@gmail.com,******0453,successful,42000.0,2025-04
1987,530,M*** F*****,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-11-09,3,UPI,0.25,M*****@outlook.com,******5263,successful,146250.0,2025-11
1988,414,C**** J******,106,80000.0,Sofa,Furniture,offline,Delhi,2025-08-20,3,Cash,0.05,C*****@yahoo.com,******1815,successful,228000.0,2025-08
1989,674,H**** A******,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2026-01-26,2,Card,0.35,H*****@outlook.com,******8272,successful,19500.0,2026-01
1990,972,A**** W*****,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-01-11,3,Card,0.4,A*****@gmail.com,******3892,successful,14400.0,2026-01
1991,503,L***** T*****,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-06-26,4,UPI,0.4,L*****@yahoo.com,******4143,successful,120000.0,2025-06
1992,14,J***** J****,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-06-12,4,NetBanking,0.15,J*****@gmail.com,******5282,successful,850000.0,2025-06
1993,914,N******* M***,102,70000.0,Phone,Electronics,online,Chennai,2025-06-04,4,NetBanking,0.3,N*****@yahoo.com,******4916,successful,196000.0,2025-06
1994,579,C******** C***,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-03-05,1,NetBanking,0.15,C*****@yahoo.com,******2846,successful,38250.0,2025-03
1995,982,J**** M****,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-02-24,3,Card,0.4,J*****@outlook.com,******8023,successful,117000.0,2026-02
1996,633,J**** J******,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-04-07,1,Cash,0.35,J*****@gmail.com,******3701,successful,9750.0,2025-04
1997,840,V******* A*****,107,50000.0,Dining Table,Furniture,online,Delhi,2025-04-30,5,Card,0.05,V*****@gmail.com,******9830,successful,237500.0,2025-04
1998,423,M*** C****,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-10-14,3,UPI,0.25,M*****@gmail.com,******8855,successful,33750.0,2025-10
1999,190,H****** M*******,105,45000.0,Tv,Electronics,offline,Chennai,2025-10-23,3,NetBanking,0.05,H*****@gmail.com,******3476,successful,128250.0,2025-10
2000,92,K**** C****,103,1300.0,Shirt,Clothing,online,Chennai,2025-03-11,3,Card,0.05,K*****@yahoo.com,******9379,successful,3705.0,2025-03
2001,249,A***** H********,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-02-16,4,UPI,0.2,A*****@gmail.com,******5109,successful,256000.0,2026-02
2002,854,D***** D*****,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-10-08,4,NetBanking,0.2,D*****@yahoo.com,******2116,successful,144000.0,2025-10
2003,923,G***** W********,102,70000.0,Phone,Electronics,online,Mumbai,2026-01-31,2,UPI,0.35,G*****@gmail.com,******9222,successful,91000.0,2026-01
2004,518,A******** D********,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-06-12,5,UPI,0.2,A*****@yahoo.com,******9276,successful,60000.0,2025-06
2005,724,K******* W******,101,250000.0,Laptop,Electronics,online,Chennai,2026-01-26,4,UPI,0.05,K*****@gmail.com,******1493,successful,950000.0,2026-01
2006,120,M****** H*****,107,50000.0,Dining Table,Furniture,online,Delhi,2025-06-09,2,NetBanking,0.2,M*****@gmail.com,******5729,successful,80000.0,2025-06
2007,872,D**** M*****,102,70000.0,Phone,Electronics,offline,Mumbai,2026-01-11,5,UPI,0.3,D*****@yahoo.com,******0205,successful,244999.99999999997,2026-01
2008,400,B***** J******,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-10,2,Card,0.1,B*****@yahoo.com,******8393,successful,117000.0,2025-11
2009,353,R***** V********,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-02-07,2,UPI,0.35,R*****@outlook.com,******5596,successful,58500.0,2025-02
2010,174,J****** L***,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-05-20,2,Card,0.1,J*****@gmail.com,******9242,successful,81000.0,2025-05
2011,850,Z****** A*****,101,250000.0,Laptop,Electronics,online,Chennai,2025-10-02,4,UPI,0.3,Z*****@gmail.com,******4917,successful,700000.0,2025-10
2012,282,T**** R*******,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-12-22,2,Cash,0.1,T*****@outlook.com,******3095,successful,27000.0,2025-12
2013,620,A******** M****,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-12-09,3,NetBanking,0.25,A*****@yahoo.com,******8157,successful,112500.0,2025-12
2014,93,J***** S******,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-12-09,3,Card,0.05,J*****@yahoo.com,******7676,successful,142500.0,2025-12
2015,122,S*** C***,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-02-20,3,UPI,0.25,S*****@yahoo.com,******8225,successful,101250.0,2026-02
2016,391,C******** B****,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-08-03,4,Card,0.4,C*****@gmail.com,******7305,successful,156000.0,2025-08
2017,201,L*** T***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-05-14,4,NetBanking,0.1,L*****@yahoo.com,******2874,successful,180000.0,2025-05
2018,775,R** C*****,102,70000.0,Phone,Electronics,online,Chennai,2025-07-24,2,Card,0.3,R*****@gmail.com,******6010,successful,98000.0,2025-07
2019,275,E***** B***,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-02-04,3,UPI,0.1,E*****@yahoo.com,******4934,successful,216000.0,2026-02
2020,336,G****** M*******,106,80000.0,Sofa,Furniture,online,Chennai,2025-05-11,4,NetBanking,0.35,G*****@gmail.com,******0045,successful,208000.0,2025-05
2021,415,J****** K*****,102,70000.0,Phone,Electronics,offline,Delhi,2025-10-06,3,UPI,0.05,J*****@gmail.com,******4305,successful,199500.0,2025-10
2022,694,L*** B******,102,70000.0,Phone,Electronics,online,Hyderabad,2025-11-27,1,NetBanking,0.2,L*****@gmail.com,******4973,successful,56000.0,2025-11
2023,976,P**** R*****,104,8000.0,Shoes,Clothing,online,Chennai,2025-09-28,5,Cash,0.35,P*****@gmail.com,******1725,successful,26000.0,2025-09
2024,733,J****** L**,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-06-03,4,UPI,0.4,J*****@gmail.com,******6363,successful,156000.0,2025-06
2025,653,J*** K**,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-04-24,3,NetBanking,0.3,J*****@gmail.com,******3333,successful,136500.0,2025-04
2026,641,A**** R********,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-01-03,5,NetBanking,0.05,A*****@outlook.com,******3170,successful,380000.0,2026-01
2027,569,L****** L*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-05-23,3,NetBanking,0.3,L*****@gmail.com,******7618,successful,31499.999999999996,2025-05
2028,350,G****** K****,103,1300.0,Shirt,Clothing,offline,Chennai,2025-12-28,1,UPI,0.2,G*****@yahoo.com,******3947,successful,1040.0,2025-12
2029,978,N***** G*****,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-28,1,Card,0.3,N*****@gmail.com,******9250,successful,175000.0,2025-08
2030,174,J****** L***,105,45000.0,Tv,Electronics,online,Hyderabad,2026-03-09,4,Cash,0.05,J*****@gmail.com,******9242,successful,171000.0,2026-03
2031,88,A*** M*********,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-19,3,UPI,0.2,A*****@gmail.com,******4131,successful,600000.0,2025-11
2032,356,L**** M******,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-02-11,3,Card,0.3,L*****@gmail.com,******0420,successful,147000.0,2026-02
2033,895,A**** F*****,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-06-29,4,UPI,0.35,A*****@gmail.com,******5793,successful,169000.0,2025-06
2034,850,Z****** A*****,104,8000.0,Shoes,Clothing,online,Chennai,2026-02-02,1,NetBanking,0.15,Z*****@gmail.com,******4917,successful,6800.0,2026-02
2035,814,D**** B******,102,70000.0,Phone,Electronics,online,Hyderabad,2025-09-12,5,UPI,0.25,D*****@gmail.com,******2067,successful,262500.0,2025-09
2036,884,I**** B***,103,1300.0,Shirt,Clothing,online,Delhi,2025-09-22,2,UPI,0.25,I*****@gmail.com,******4208,successful,1950.0,2025-09
2037,45,T**** B****,102,70000.0,Phone,Electronics,offline,Delhi,2026-01-06,2,Card,0.3,T*****@gmail.com,******5843,successful,98000.0,2026-01
2038,934,B***** P*******,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-07-10,4,Card,0.25,B*****@gmail.com,******8609,successful,135000.0,2025-07
2039,216,P******* M****,104,8000.0,Shoes,Clothing,online,Chennai,2026-04-10,3,UPI,0.05,P*****@gmail.com,******5111,successful,22800.0,2026-04
2040,57,C****** H********,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-14,5,Cash,0.35,C*****@outlook.com,******5372,successful,146250.0,2025-08
2041,814,D**** B******,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-04-30,2,NetBanking,0.1,D*****@gmail.com,******2067,successful,126000.0,2025-04
2042,308,L*** B****,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-02-10,1,Card,0.05,L*****@gmail.com,******7114,successful,47500.0,2025-02
2043,176,R**** S****,110,45000.0,Microwave,Home Appliances,offline,Chennai,2026-01-30,2,NetBanking,0.35,R*****@outlook.com,******0905,successful,58500.0,2026-01
2044,409,E******** W*****,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-06-15,3,Card,0.15,E*****@outlook.com,******5929,successful,20400.0,2025-06
2045,804,T****** C*******,106,80000.0,Sofa,Furniture,online,Bangalore,2026-03-23,5,Card,0.4,T*****@outlook.com,******7153,successful,240000.0,2026-03
2046,166,D**** S******,103,1300.0,Shirt,Clothing,offline,Bangalore,2026-02-13,4,Cash,0.4,D*****@gmail.com,******2394,successful,3120.0,2026-02
2047,189,M****** R********,102,70000.0,Phone,Electronics,offline,Chennai,2025-07-29,3,Card,0.05,M*****@outlook.com,******9897,successful,199500.0,2025-07
2048,635,K**** A*******,107,50000.0,Dining Table,Furniture,online,Delhi,2025-08-14,3,Cash,0.2,K*****@outlook.com,******1494,successful,120000.0,2025-08
2049,325,T****** V*********,102,70000.0,Phone,Electronics,online,Bangalore,2025-09-27,5,Cash,0.15,T*****@yahoo.com,******2924,successful,297500.0,2025-09
2050,328,A*** C****,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-11-02,3,NetBanking,0.2,A*****@outlook.com,******5697,successful,108000.0,2025-11
2051,879,A***** J*******,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-07-17,4,UPI,0.05,A*****@yahoo.com,******8466,successful,190000.0,2025-07
2052,714,S**** L***,106,80000.0,Sofa,Furniture,online,Mumbai,2025-09-12,1,Card,0.3,S*****@gmail.com,******4950,successful,56000.0,2025-09
2053,86,R***** G*******,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-01,2,NetBanking,0.25,R*****@yahoo.com,******5951,successful,75000.0,2026-02
2054,180,C****** M****,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-03,2,NetBanking,0.25,C*****@yahoo.com,******6560,successful,120000.0,2026-04
2055,682,C****** M*******,101,250000.0,Laptop,Electronics,offline,Delhi,2025-10-13,3,NetBanking,0.05,C*****@gmail.com,******8526,successful,712500.0,2025-10
